GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	ACTOR1	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
520	16759SOM	85046	30/08/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)	Military Forces of Somalia (2012-)	8	Al Shabaab		2	28	Somalia	Hiiraan	Bulo Burto		Halgan	4.21173	45.56245	2	Local Source Project	1	"4.21173,45.56245"
520	16760SOM	85048	30/08/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)	Military Forces of Somalia (2012-)	8	Al Shabaab		2	28	Somalia	Hiiraan	Belet Weyne		Garasiyaani	4.33494	45.45901	1	Local Source Project	0	"4.33494,45.45901"
520	16761SOM	85047	30/08/2015	2015	1	Battle-No change of territory	Dhulbahante-Baharsame Sub-Clan Militia (Somalia)		4	Majeerteen-Omar Mahmud Sub-Clan Militia (Somalia)		4	44	Somalia	Sool	Lascaanod		Qoriley	8.00139	47.56722	2	Local Source Project	6	"8.00139,47.56722"
520	16757SOM	85051	30/08/2015	2015	1	Violence against civilians	AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)		8	Civilians (Somalia)		7	78	Somalia	Bay	Baydhabo		Warabale	3.23320	43.62750	1	Local Source Project	1	"3.2332,43.6275"
520	16758SOM	85050	30/08/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Gedo	Doolow		Doolow	4.16358	42.07617	1	Local Source Project	4	"4.16358,42.07617"
520	16770SOM	85052	31/08/2015	2015	1	Battle-Government regains territory	AMISOM: African Union Mission in Somalia (2007-)	Military Forces of Somalia (2012-)	8	Al Shabaab		2	28	Somalia	Hiiraan	Bulo Burto		Halgan	4.21173	45.56245	1	Local Source Project	0	"4.21173,45.56245"
520	16763SOM	85053	31/08/2015	2015	1	Battle-No change of territory	Police Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Banaadir	Mogadisho		Dharkenley	2.00950	45.25000	1	Local Source Project	1	"2.009499,45.25"
520	16764SOM	85057	31/08/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Banaadir	Mogadisho		Hawl Wadaag	2.04803	45.32000	1	Local Source Project	1	"2.048031,45.32"
520	16765SOM	85056	31/08/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Bay	Buur Xakaba		Buur Xakaba	2.80488	44.08205	1	Local Source Project	1	"2.80488,44.08205"
520	16766SOM	85055	31/08/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Bay	Baydhabo		Buulo Batako	2.99111	43.49611	1	Local Source Project	30	"2.991111,43.496111"
520	16769SOM	85054	31/08/2015	2015	2	Battle-No change of territory	Military Forces of Jubaland (2013-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Gedo	Dolow		Geedweyne	4.03035	42.29398	1	Baidoa	0	"4.03035,42.29398"
520	16762SOM	85059	31/08/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Shabeellaha Hoose	Afgooye		Ceelasha Biyaha	1.92328	45.10225	1	Local Source Project	2	"1.923276,45.102253"
520	16767SOM	85060	31/08/2015	2015	1	Violence against civilians	AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)		8	Civilians (Somalia)		7	78	Somalia	Hiiraan	Bulo Burto		Cel Qoxle	3.97055	46.07281	1	Local Source Project	5	"3.970554,46.072808"
520	16768SOM	85058	31/08/2015	2015	2	Violence against civilians	Military Forces of Jubaland (2013-)		1	Civilians (Somalia)		7	17	Somalia	Gedo	Dolow		Geedweyne	4.03035	42.29398	1	Baidoa	4	"4.03035,42.29398"
520	16772SOM	85064	01/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)		8	Al Shabaab		2	28	Somalia	Shabeellaha Hoose	Marka		Buufow Bacaad	1.74928	44.74372	1	Local Source Project	0	"1.749276,44.743717"
520	16773SOM	85065	01/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Banaadir	Mogadisho		Yaaqshiid	2.06777	45.35000	1	Local Source Project	0	"2.067771,45.35"
520	16774SOM	85063	01/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)	Military Forces of Somalia (2012-)	8	Al Shabaab		2	28	Somalia	Gedo	Garbahaarey		Ceel Cadde	3.03594	41.86737	1	Local Source Project	0	"3.03594,41.86737"
520	16775SOM	85062	01/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Bay	Baydhabo		Daynuunay	3.03985	43.79688	1	Local Source Project	1	"3.03985,43.796879"
520	16777SOM	85061	01/09/2015	2015	1	Battle-No change of territory	Police Forces of Somalia (2012-)		1	Police Forces of Somalia (2012-)		1	11	Somalia	Hiiraan	Belet Weyne		Belet Weyne	4.75000	45.20000	1	Local Source Project	1	"4.75,45.2"
520	16771SOM	85066	01/09/2015	2015	1	Battle-Non-state actor overtakes territory	AMISOM: African Union Mission in Somalia (2007-) (Uganda)		8	Al Shabaab		2	28	Somalia	Jubbada Hoose	Afmadow		Janaale	-0.01280	42.40320	1	Local Source Project	50	"-0.0128,42.4032"
520	16776SOM	85067	01/09/2015	2015	1	Violence against civilians	Al Shabaab		2	Civilians (Somalia)		7	27	Somalia	Bakool	Xudur		Garas Weyne	4.26505	43.48478	2	Local Source Project	1	"4.26505,43.48478"
520	16778SOM	85068	01/09/2015	2015	1	Violence against civilians	Habar Yoonis-Muse Carre Sub-Clan Militia (Somalia)		4	Civilians (Somalia)	Habar Yoonis-Muse Carre Sub-Clan Group (Somalia)	7	47	Somalia	Togdheer	Burao		Burco	9.74503	45.63403	1	Local Source Project	1	"9.745026,45.634033"
520	16779SOM	85070	02/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Bay	Baydhabo		Baidoa	3.11718	43.64690	1	Local Source Project	1	"3.11718,43.6469"
520	16782SOM	85069	02/09/2015	2015	1	Battle-No change of territory	Warsangeli-Reer Garaad Sub-Clan Militia (Somalia)		4	Warsangeli-Reer Haji Sub-Clan Militia (Somalia)		4	44	Somalia	Sanaag	Badhan		Badhan	10.72000	48.35000	1	Local Source Project	0	"10.72,48.35"
520	16780SOM	85071	02/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Gedo	Garbahaarey		Tuulo Barwaaqo	3.50187	42.15471	1	Local Source Project	0	"3.50187,42.15471"
520	16781SOM	85072	02/09/2015	2015	1	Riots/Protests	Protesters (Somalia)		6			0	60	Somalia	Woqooyi Galbeed	Hargeysa		Hargeysa	9.55975	44.06678	1	Local Source Project	0	"9.55975,44.06678"
520	16783SOM	85073	02/09/2015	2015	1	Violence against civilians	Police Forces of Puntland (1998-)		1	Civilians (Somalia)	Majeerteen-Ali Jibril Sub-Clan Group (Somalia)	7	17	Somalia	Bari	Bossaso		Bossaso	11.28366	49.18060	1	Local Source Project	1	"11.28366,49.1806"
520	16784SOM	85075	03/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-) (Kenya)	Military Forces of Somalia (2012-)	8	Al Shabaab		2	28	Somalia	Gedo	Baardheere		Faafax Dhuun	2.20586	41.62493	1	Local Source Project	0	"2.20586,41.62493"
520	16786SOM	85074	03/09/2015	2015	1	Battle-No change of territory	Unidentified Communal Militia (Somalia)		4	Al Shabaab		2	24	Somalia	Bakool	Xudur		Ceel Garas	4.15070	44.21190	1	Local Source Project	1	"4.1507,44.2119"
520	16785SOM	85076	03/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Bakool	Xudur		Ceel Garas	4.15070	44.21190	1	Local Source Project	0	"4.1507,44.2119"
520	16787SOM	85077	04/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)	Military Forces of France	8	Al Shabaab		2	28	Somalia	Jubbada Hoose	Afmadow		Janaale	-0.01280	42.40320	1	Radio Al-Furqaan	13	"-0.0128,42.4032"
520	16789SOM	85078	04/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Shabeellaha Hoose	Afgooye		Ceel Shiikh	1.49520	44.47090	1	Local Source Project	0	"1.4952,44.4709"
520	16790SOM	85079	04/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Shabeellaha Hoose	Qoryooley		Kurtunwaarey	1.61044	44.33289	1	Local Source Project	0	"1.61044,44.33289"
520	16788SOM	85080	04/09/2015	2015	1	Violence against civilians	Al Shabaab		2	Civilians (Somalia)		7	27	Somalia	Jubbada Dhexe	Buaale		Buaale	1.24477	42.57317	1	Local Source Project	4	"1.24477,42.57317"
520	16792SOM	85081	05/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)		8	Unidentified Armed Group (Somalia)		3	38	Somalia	Shabeellaha Hoose	Marka		Garshiin	1.77840	44.72690	1	Local Source Project	2	"1.7784,44.7269"
520	16793SOM	85082	05/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Gedo	Baardheere		Taraka	2.26145	41.84209	1	Local Source Project	1	"2.261448,41.842085"
520	16794SOM	85083	05/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Shabeellaha Dhexe	Jowhar		Sabbuun	2.88320	45.54070	1	Local Source Project	1	"2.8832,45.5407"
520	16791SOM	85084	05/09/2015	2015	1	Remote violence	AMISOM: African Union Mission in Somalia (2007-)		8	Unidentified Armed Group (Somalia)		3	38	Somalia	Shabeellaha Hoose	Marka		Ceel-Jaale	1.68040	44.72268	1	Local Source Project	0	"1.6804,44.722678"
520	16795SOM	85085	05/09/2015	2015	1	Violence against civilians	Habar Yoonis-Sacad Yoonis Sub-Clan Militia (Somalia)		4	Civilians (Somalia)	Government of Puntland (1998-)	7	47	Somalia	Sool	Xudun		Dogoble	9.46076	47.45813	1	Local Source Project	0	"9.46076,47.45813"
520	16796SOM	85087	06/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)		8	Unidentified Armed Group (Somalia)		3	38	Somalia	Bay	Buur Xakaba		Buur Xakaba	2.80488	44.08205	2	Local Source Project	0	"2.80488,44.08205"
520	16798SOM	85088	06/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Hiiraan	Bulo Burto		Muqakoori	4.06161	46.13139	1	Local Source Project	0	"4.06161,46.13139"
520	16802SOM	85086	06/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)		8	Al Shabaab		2	28	Somalia	Hiiraan	Belet Weyne		Garasiyaani	4.33494	45.45901	1	Local Source Project	0	"4.33494,45.45901"
520	16803SOM	85089	06/09/2015	2015	1	Battle-No change of territory	Police Forces of Somalia (2012-)		1	Police Forces of Somalia (2012-)		1	11	Somalia	Galguduud	Cadaado		Dhabad	6.30619	46.54925	1	Local Source Project	0	"6.30619,46.54925"
520	16799SOM	85092	06/09/2015	2015	1	Non-violent transfer of territory	AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)	Military Forces of Somalia (2012-)	8			0	80	Somalia	Bakool	Xudur		Ceel Garas	4.15070	44.21190	1	Local Source Project	0	"4.1507,44.2119"
520	16800SOM	85090	06/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Bakool	Xudur		Garas Weyne	4.26505	43.48478	1	Local Source Project	0	"4.26505,43.48478"
520	16801SOM	85091	06/09/2015	2015	1	Non-violent transfer of territory	AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)	Military Forces of Somalia (2012-)	8			0	80	Somalia	Bakool	Xudur		Garas Weyne	4.26505	43.48478	1	Local Source Project	0	"4.26505,43.48478"
520	16797SOM	85093	06/09/2015	2015	1	Violence against civilians	Al Shabaab		2	Civilians (Somalia)		7	27	Somalia	Bay	Baydhabo		Buulo Xaawo	3.05482	43.13650	1	Local Source Project	1	"3.05482,43.1365"
520	16804SOM	85096	07/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)		8	Unidentified Armed Group (Somalia)		3	38	Somalia	Shabeellaha Hoose	Marka		Marka	1.71305	44.76388	1	Local Source Project	0	"1.71305,44.76388"
520	16806SOM	85094	07/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Banaadir	Mogadisho		Hodan	2.04620	45.33407	1	Local Source Project	1	"2.046196,45.33407"
520	16807SOM	85095	07/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Bay	Diinsoor		Kananax	2.11201	43.21560	1	Local Source Project	0	"2.11201,43.2156"
520	16809SOM	85097	07/09/2015	2015	1	Battle-Non-state actor overtakes territory	AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)		8	Al Shabaab		2	28	Somalia	Bakool	Xudur		Moro Gabey	4.19008	43.64343	1	Local Source Project	0	"4.19008,43.64343"
520	16805SOM	85100	07/09/2015	2015	1	Remote violence	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)	Government of Somalia (2012-)	7	37	Somalia	Banaadir	Mogadisho		Dharkenley	2.00950	45.25000	1	Local Source Project	0	"2.009499,45.25"
520	16810SOM	85099	07/09/2015	2015	1	Remote violence	AMISOM: African Union Mission in Somalia (2007-)		8	Al Shabaab		2	28	Somalia	Hiiraan	Bulo Burto		Halgan	4.21173	45.56245	1	Local Source Project	0	"4.21173,45.56245"
520	16811SOM	85098	07/09/2015	2015	1	Remote violence	AMISOM: African Union Mission in Somalia (2007-)		8	Al Shabaab		2	28	Somalia	Hiiraan	Belet Weyne		Garasiyaani	4.33494	45.45901	1	Local Source Project	0	"4.33494,45.45901"
520	16808SOM	85101	07/09/2015	2015	1	Riots/Protests	Protesters (Somalia)		6	Al Shabaab		2	26	Somalia	Bay	Baydhabo		Buulo Xaawo	3.05482	43.13650	1	Local Source Project	0	"3.05482,43.1365"
520	16812SOM	85102	08/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Shabeellaha Hoose	Qoryooley		Qoryooley	1.78586	44.53130	1	Local Source Project	3	"1.78586,44.5313"
520	16816SOM	85105	08/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Bay	Buur Xakaba		Leego	2.71437	44.50902	1	Local Source Project	0	"2.71437,44.50902"
520	16818SOM	85103	08/09/2015	2015	1	Battle-No change of territory	ASWJ: Ahlu Sunna Wal Jamaa		3	Galmudug Administration Militia		3	33	Somalia	Galguduud	Cabudwaaq		Cabudwaaq	6.24178	46.30720	1	Local Source Project	0	"6.24178,46.3072"
520	16819SOM	85104	08/09/2015	2015	1	Battle-No change of territory	Military Forces of Puntland (1998-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Nugaal	Garowe		Garowe	8.40635	48.48188	1	Local Source Project	0	"8.40635,48.48188"
520	16817SOM	85106	08/09/2015	2015	1	Non-violent transfer of territory	Military Forces of Somalia (2012-)		1			0	10	Somalia	Bakool	Xudur		Moro Gabey	4.19008	43.64343	1	Local Source Project	0	"4.19008,43.64343"
520	16813SOM	85108	08/09/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Banaadir	Mogadisho		Dharkenley	2.00950	45.25000	1	Local Source Project	1	"2.009499,45.25"
520	16814SOM	85107	08/09/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Banaadir	Mogadisho		Dharkenley	2.00950	45.25000	1	Sans Frontieres	1	"2.009499,45.25"
520	16815SOM	85109	08/09/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Banaadir	Mogadisho		Medina	2.02053	45.28967	1	Local Source Project	0	"2.020525,45.289666"
520	16824SOM	85113	09/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Banaadir	Mogadisho		Hodan	2.04620	45.33407	1	Local Source Project	0	"2.046196,45.33407"
520	16826SOM	85112	09/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Banaadir	Mogadisho		Yaaqshiid	2.06777	45.35000	1	Local Source Project	0	"2.067771,45.35"
520	16829SOM	85110	09/09/2015	2015	1	Battle-No change of territory	ASWJ: Ahlu Sunna Wal Jamaa		3	Galmudug Administration Militia		3	33	Somalia	Galguduud	Cabudwaaq		Cabudwaaq	6.24178	46.30720	1	Somali Memo	21	"6.24178,46.3072"
520	16830SOM	85111	09/09/2015	2015	1	Battle-No change of territory	Police Forces of Puntland (1998-)		1	Dhulbahante-Jamac Siyaad Sub-Clan Militia (Somalia)		4	14	Somalia	Sool	Lascaanod		Las Anod	8.47358	47.35441	1	Local Source Project	0	"8.473575,47.354409"
520	16820SOM	85114	09/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Shabeellaha Hoose	Marka		Cambarey	1.52078	44.42945	1	Local Source Project	0	"1.52078,44.42945"
520	16821SOM	85116	09/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Shabeellaha Hoose	Marka		Golweyn	1.65840	44.57998	1	Local Source Project	0	"1.6584,44.57998"
520	16828SOM	85115	09/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Hiiraan	Belet Weyne		Buqda Caqable	4.06010	45.25770	1	Local Source Project	0	"4.0601,45.2577"
520	16822SOM	85117	09/09/2015	2015	1	Remote violence	AMISOM: African Union Mission in Somalia (2007-)		8	Unidentified Armed Group (Somalia)		3	38	Somalia	Shabeellaha Hoose	Marka		Kali Caafimaad	1.86593	44.85668	1	Local Source Project	0	"1.86593,44.85668"
520	16823SOM	85118	09/09/2015	2015	1	Remote violence	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Banaadir	Mogadisho		Medina	2.02053	45.28967	1	Local Source Project	0	"2.020525,45.289666"
520	16827SOM	85119	09/09/2015	2015	1	Remote violence	Unidentified Armed Group (Somalia)		3	Al Shabaab		2	23	Somalia	Bay	Buur Xakaba		Godey	2.84341	44.09672	1	Local Source Project	0	"2.84341,44.09672"
520	16825SOM	85121	09/09/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Banaadir	Mogadisho		Wardhigley	2.05492	45.33000	1	Local Source Project	0	"2.054921,45.33"
520	16831SOM	85120	09/09/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Bari	Bossaso		Bossaso	11.28366	49.18060	1	Local Source Project	1	"11.28366,49.1806"
520	16833SOM	85122	10/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Bay	Buur Xakaba		Leego	2.71437	44.50902	1	Local Source Project	0	"2.71437,44.50902"
520	16832SOM	85123	10/09/2015	2015	1	Battle-Non-state actor overtakes territory	Unidentified Clan Militia (Somalia)		4	Al Shabaab		2	24	Somalia	Shabeellaha Hoose	Marka		Cambarey	1.52078	44.42945	1	Local Source Project	2	"1.52078,44.42945"
520	16834SOM	85124	10/09/2015	2015	1	Non-violent transfer of territory	Al Shabaab		2			0	20	Somalia	Bakool	Xudur		Busley	4.04413	44.05973	1	Local Source Project	0	"4.044129,44.059725"
520	16835SOM	85126	10/09/2015	2015	1	Riots/Protests	Protesters (Somalia)		6			0	60	Somalia	Awdal	Borama		Borama	9.93869	43.18392	1	Local Source Project	0	"9.93869,43.18392"
520	16836SOM	85125	10/09/2015	2015	1	Riots/Protests	Rioters (Somalia)	Military Forces of Puntland (1998-)	5	Police Forces of Puntland (1998-)		1	15	Somalia	Bari	Bossaso		Bossaso	11.28366	49.18060	1	Local Source Project	0	"11.28366,49.1806"
520	16837SOM	85127	11/09/2015	2015	1	Battle-No change of territory	Military Forces of Jubaland (2013-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Jubbada Hoose	Kismayo		Kismayo	-0.36029	42.54626	1	Local Source Project	0	"-0.36029,42.546261"
520	16839SOM	85129	11/09/2015	2015	1	Remote violence	AMISOM: African Union Mission in Somalia (2007-)		8	Unidentified Armed Group (Somalia)		3	38	Somalia	Shabeellaha Hoose	Afgooye		Afgooye	2.15000	45.11600	1	Radio Dalsan	0	"2.15,45.116"
520	16840SOM	85128	11/09/2015	2015	1	Remote violence	AMISOM: African Union Mission in Somalia (2007-)		8	Al Shabaab		2	28	Somalia	Bay	Buur Xakaba		Leego	2.71437	44.50902	1	Shabelle Media Network (Mogadishu)	0	"2.71437,44.50902"
520	16838SOM	85130	11/09/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)	Government of Somalia (2012-)	7	37	Somalia	Banaadir	Mogadisho		Medina	2.02053	45.28967	1	Local Source Project	0	"2.020525,45.289666"
520	16842SOM	85131	12/09/2015	2015	1	Battle-No change of territory	AMISOM: African Union Mission in Somalia (2007-)	Military Forces of Somalia (2012-)	8	Al Shabaab		2	28	Somalia	Bay	Baydhabo		Buulo Mandero	2.91661	43.00000	1	Radio Al-Furqaan	0	"2.91661,43"
520	16841SOM	85132	12/09/2015	2015	1	Violence against civilians	Unidentified Armed Group (Somalia)		3	Civilians (Somalia)		7	37	Somalia	Banaadir	Mogadisho		Daynile	2.07350	45.28000	1	Local Source Project	1	"2.073503,45.28"
520	16843SOM	85137	13/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Unidentified Armed Group (Somalia)		3	13	Somalia	Banaadir	Mogadisho		Hawl Wadaag	2.04803	45.32000	1	Local Source Project	0	"2.048031,45.32"
520	16844SOM	85135	13/09/2015	2015	1	Battle-No change of territory	Military Forces of Somalia (2012-)		1	Al Shabaab		2	12	Somalia	Banaadir	Mogadisho		Yaaqshiid	2.06777	45.35000	1	Local Source Project	1	"2.067771,45.35"
